Date,Natural_Gas_Price,Natural_Gas_Vol.,Crude_oil_Price,Crude_oil_Vol.,Copper_Price,Copper_Vol.,Bitcoin_Price,Bitcoin_Vol.,Platinum_Price,Ethereum_Price,Ethereum_Vol.,S&P_500_Price,Nasdaq_100_Price,Nasdaq_100_Vol.,Apple_Price,Apple_Vol.,Tesla_Price,Tesla_Vol.,Microsoft_Price,Microsoft_Vol.,Silver_Price,Silver_Vol.,Google_Price,Google_Vol.,Nvidia_Price,Nvidia_Vol.,Berkshire_Price,Berkshire_Vol.,Netflix_Price,Netflix_Vol.,Amazon_Price,Amazon_Vol.,Meta_Price,Meta_Vol.,Gold_Price,Gold_Vol.,Natural_Gas_Return,Crude_oil_Return,Copper_Return,Bitcoin_Return,Platinum_Return,Ethereum_Return,S&P_500_Return,Nasdaq_100_Return,Apple_Return,Tesla_Return,Microsoft_Return,Silver_Return,Google_Return,Nvidia_Return,Berkshire_Return,Netflix_Return,Amazon_Return,Meta_Return,Gold_Return,Bitcoin_MA7,Bitcoin_MA30,Gold_MA7,Gold_MA30,S&P_500_MA7,S&P_500_MA30,Apple_MA7,Apple_MA30,Nvidia_MA7,Nvidia_MA30,Year,Month
2019-08-22,2.159,113110.0,55.35,621570.0,2.5615,480.0,10105.0,520750.0,860.8,190.29,9970000.0,2922.95,7707.43,134140000.0,53.12,89070000.0,14.81,98470000.0,137.78,18710000.0,17.04,70970.0,59.58,17360000.0,42.87,30380000.0,302260.0,280.0,296.93,4980000.0,90.28,53170000.0,182.04,10830000.0,1508.5,279410.0,-0.5069124423963234,-0.592672413793105,-1.0621861722672765,-0.3599073115416851,0.566621882119267,1.6289254432813483,-0.050608152699838094,-0.3334962667556285,-0.07524454477050302,0.6114130434782705,-0.7277181353123385,-0.6471925835228265,0.0,0.14015416958652605,0.9872872153823042,-0.2954904133507963,-0.9870585654748965,-0.8226641242168431,-0.47502803984957875,10371.171428571428,10582.756666666664,1519.1571428571428,1465.8266666666668,2892.631428571429,2948.4566666666665,52.029999999999994,51.402,40.70714285714286,41.218333333333334,2019,8
2019-08-23,2.152,81620.0,54.17,807150.0,2.5345,280.0,10388.7,436260.0,860.25,193.43,8560000.0,2847.11,7464.99,226230000.0,50.66,187530000.0,14.09,128400000.0,133.39,38520000.0,17.413,112350.0,57.68,36260000.0,40.61,56950000.0,296922.0,510.0,291.44,6330000.0,87.48,105560000.0,177.75,17330000.0,1537.6,473000.0,-0.3242241778601107,-2.131887985546521,-1.0540698809291538,2.8075210291934827,-0.06389405204459964,1.650112985443286,-2.5946389777450785,-3.1455361904032975,-4.631024096385539,-4.861580013504396,-3.1862389316301476,2.188967136150244,-3.1889895938234325,-5.2717518077909915,-1.7660292463442029,-1.848920621021788,-3.101462117855558,-2.356624917600525,1.9290686112031663,10419.642857142857,10536.976666666666,1520.5571428571427,1470.006666666667,2893.5614285714287,2942.9013333333332,52.02571428571429,51.39633333333334,41.14857142857143,41.175333333333334,2019,8
2019-08-26,2.23,52780.0,53.64,679020.0,2.5465,1240.0,10371.8,568770.0,858.75,188.34,9020000.0,2878.38,7575.02,141310000.0,51.62,104260000.0,14.33,75820000.0,135.45,20330000.0,17.641,108830.0,58.56,21180000.0,41.36,31860000.0,300899.0,230.0,294.98,4700000.0,88.44,61710000.0,180.36,8780000.0,1537.2,411670.0,3.6245353159851224,-0.9784013291489813,0.47346616689682985,-0.16267675455062802,-0.17436791630339732,-2.631442899240033,1.0983067039910699,1.4739470515030995,1.8949861823924108,1.7033356990773685,1.5443436539470667,1.3093665652098796,1.5256588072122046,1.846835754740206,1.3394090030378392,1.2146582486961321,1.0973936899862702,1.468354430379759,-0.02601456815816139,10429.414285714287,10521.173333333332,1521.4142857142856,1474.13,2897.9585714285713,2938.370666666667,52.19428571428572,51.407,41.744285714285716,41.16,2019,8
2019-08-27,2.202,63220.0,54.93,596620.0,2.55,1230.0,10184.8,419810.0,870.3,186.58,7190000.0,2869.16,7566.03,161640000.0,51.04,103590000.0,14.27,81310000.0,135.74,23120000.0,18.153,107650.0,58.54,23470000.0,40.45,29150000.0,298420.0,170.0,291.03,6310000.0,88.09,60540000.0,181.3,14410000.0,1551.8,347050.0,-1.2556053811659251,2.4049217002237055,0.13744354997053954,-1.8029657340095206,1.3449781659388593,-0.9344801953913073,-0.32031906836484936,-0.1186795546414543,-1.1235955056179692,-0.41870202372644716,0.21410114433371152,2.9023297998979736,-0.03415300546448785,-2.200193423597674,-0.8238644860900202,-1.3390738355142928,-0.39574853007687816,0.521179862497223,0.949778818631275,10407.871428571427,10546.506666666666,1525.4428571428573,1478.8166666666666,2895.1699999999996,2933.874666666667,52.11142857142857,51.404333333333334,41.824285714285715,41.116,2019,8
2019-08-28,2.251,8660.0,55.78,674050.0,2.559,2100.0,9729.4,580290.0,901.8,172.85,9720000.0,2887.94,7587.9,127120000.0,51.38,63830000.0,14.37,48580000.0,135.56,17410000.0,18.318,97740.0,58.69,16820000.0,40.3,25580000.0,300990.0,170.0,291.77,3960000.0,88.21,48440000.0,181.76,9390000.0,1549.1,353910.0,2.2252497729337017,1.5474239941744017,0.3529411764706003,-4.471369099049561,3.619441571871773,-7.3587737163683276,0.6545469754213773,0.28905515838557605,0.6661442006269613,0.700770847932719,-0.13260645351407252,0.9089406709634984,0.25623505295524485,-0.370828182941918,0.8612023322833506,0.25426931931415986,0.13622431604041196,0.25372311086595545,-0.17399149374919265,10239.114285714286,10546.713333333331,1530.7999999999997,1483.01,2890.068571428572,2930.6586666666667,51.93857142857143,51.42233333333333,41.48142857142857,41.044999999999995,2019,8
2019-08-29,2.296,200410.0,56.71,630760.0,2.5735,2560.0,9491.0,509130.0,920.75,168.66,9550000.0,2924.58,7702.31,132360000.0,52.25,84030000.0,14.78,77750000.0,138.12,20180000.0,18.323,161560.0,59.71,19640000.0,41.75,35840000.0,305040.0,250.0,296.78,4390000.0,89.32,60360000.0,185.57,10140000.0,1536.9,455600.0,1.9991115059973419,1.6672642524202308,0.5666275889019134,-2.4503052603449316,2.101352849855842,-2.42406711021117,1.2687244194824032,1.5077953056840565,1.693265862203197,2.8531663187195466,1.8884626733549625,0.027295556283424283,1.737945135457486,3.5980148883374863,1.3455596531446234,1.7171059396099642,1.258360730075947,2.0961707746478986,-0.7875540636498535,10058.885714285714,10508.033333333333,1533.8285714285716,1486.6366666666665,2893.5071428571428,2928.3076666666666,51.88999999999999,51.45033333333333,41.449999999999996,41.01833333333333,2019,8
2019-08-30,2.285,124710.0,55.1,708270.0,2.547,330.0,9585.4,413920.0,936.6,168.16,7490000.0,2926.46,7691.0,155120000.0,52.19,84650000.0,15.04,139920000.0,137.86,23950000.0,18.342,115420.0,59.53,18070000.0,41.88,29090000.0,303078.0,240.0,293.75,4450000.0,88.81,61280000.0,185.67,10790000.0,1529.4,330850.0,-0.47909407665504,-2.83900546640804,-1.0297260540120479,0.994626488252015,1.721422753190338,-0.2964544053124629,0.06428273461489553,-0.14683906516357315,-0.11483253588516762,1.7591339648173276,-0.18824210831160926,0.10369480980187973,-0.30145704237146687,0.3113772455089814,-0.6431943351691616,-1.0209582855987498,-0.5709807433945224,0.0538880206929937,-0.4879953152449712,9979.442857142858,10475.163333333334,1535.7857142857142,1490.0600000000002,2893.7971428571427,2926.636,51.75142857142857,51.501666666666665,41.31714285714286,41.01066666666667,2019,8
2019-09-03,2.358,221620.0,53.94,970800.0,2.5235,770.0,10612.3,578790.0,964.5,178.81,9030000.0,2906.27,7609.51,141820000.0,51.42,80240000.0,15.0,80410000.0,136.04,18880000.0,19.186,60.0,58.48,25920000.0,41.04,29650000.0,301356.0,210.0,289.29,3680000.0,89.49,70940000.0,182.39,9790000.0,1552.8,0.0,3.1947483588621317,-2.1052631578947434,-0.9226541028661273,10.71316794291317,2.978859705317105,6.333254043767833,-0.6899120439028739,-1.0595501235209914,-1.4753784249856183,-0.26595744680850686,-1.320179892644724,4.601461127467021,-1.7638165630774472,-2.005730659025795,-0.5681705699522865,-1.518297872340424,0.7656795405922567,-1.7665751063715152,1.5300117693213044,10051.914285714285,10481.823333333334,1542.1142857142856,1494.2566666666667,2891.4142857142856,2924.010666666667,51.50857142857143,51.489000000000004,41.05571428571428,40.951,2019,9
2019-09-04,2.445,218510.0,56.26,682300.0,2.59,650.0,10568.2,504450.0,991.3,174.79,7550000.0,2937.78,7719.25,152710000.0,52.3,76870000.0,14.71,86530000.0,137.63,18020000.0,19.547,156690.0,59.11,21310000.0,42.19,22810000.0,303300.0,100.0,291.52,4650000.0,90.03,46520000.0,187.14,11310000.0,1560.4,412350.0,3.689567430025442,4.3010752688172005,2.6352288488210807,-0.4155555346154749,2.7786417833074006,-2.248196409596781,1.0842075925499017,1.442142792374268,1.711396343835081,-1.9333333333333313,1.1687738900323374,1.8815803189826008,1.0772913816689433,2.8021442495126614,0.6450842193286288,0.7708527774896945,0.6034193764666407,2.604309446789843,0.4894384337970292,10077.557142857142,10504.473333333333,1545.3714285714286,1498.88,2904.3671428571433,2921.7543333333333,51.74285714285714,51.492,41.28142857142857,40.893666666666675,2019,9
2019-09-05,2.435,229800.0,56.3,712470.0,2.6365,670.0,10566.9,402090.0,962.2,173.83,7400000.0,2976.0,7862.54,177170000.0,53.32,95790000.0,15.31,111050000.0,140.05,26120000.0,18.807,194130.0,60.61,26410000.0,44.94,69650000.0,306066.0,220.0,293.25,8970000.0,92.04,66500000.0,190.9,13900000.0,1525.5,606400.0,-0.4089979550102152,0.07109847138286884,1.795366795366804,-0.012301054105723352,-2.935539190961356,-0.5492305051776336,1.3009823744460025,1.8562684198594415,1.9502868068833612,4.078857919782464,1.7583375717503458,-3.7857471734793147,2.5376416849940853,6.518132258829112,0.9119683481701335,0.5934412733260119,2.232589136954344,2.0091909800149743,-2.236605998461938,10105.42857142857,10529.893333333333,1543.7000000000003,1502.2766666666669,2918.3128571428574,2920.3023333333335,51.98571428571428,51.53033333333334,41.792857142857144,40.903,2019,9
2019-09-06,2.496,201590.0,56.52,714290.0,2.6285,290.0,10309.3,643020.0,953.3,169.15,9980000.0,2978.71,7852.54,143930000.0,53.31,77450000.0,15.16,62840000.0,139.1,20820000.0,18.119,221800.0,60.32,18970000.0,44.66,37700000.0,307260.0,180.0,290.17,5170000.0,91.68,49940000.0,187.49,15230000.0,1515.5,544870.0,2.505133470225873,0.3907637655417462,-0.3034325810733929,-2.4378010580208054,-0.9249636250259874,-2.6922855663579437,0.09106182795699524,-0.1271853624910002,-0.018754688672162345,-0.9797517962116253,-0.6783291681542458,-3.658212367735414,-0.4784688995215336,-0.6230529595015577,0.3901119366411132,-1.0502983802216481,-0.39113428943937656,-1.7862755369303263,-0.6555227794165841,10123.214285714286,10542.026666666668,1538.5142857142857,1505.6366666666665,2933.9628571428575,2919.470333333333,52.31,51.582,42.394285714285715,40.947,2019,9
2019-09-09,2.585,276720.0,57.85,646990.0,2.6215,240.0,10309.0,473760.0,946.1,180.65,9640000.0,2978.43,7832.4,164520000.0,53.54,109240000.0,15.45,72040000.0,137.52,25770000.0,18.167,135350.0,60.26,31860000.0,45.12,41750000.0,309701.0,240.0,294.34,8230000.0,91.57,59990000.0,188.76,14720000.0,1511.1,317520.0,3.565705128205132,2.353149327671611,-0.26631158455391324,-0.00290999388901092,-0.7552711633273868,6.798699379249196,-0.009400042300200528,-0.2564775219228488,0.4314387544550602,1.912928759894461,-1.1358734723220576,0.26491528230034866,-0.09946949602122057,1.0300044782803441,0.7944411898717751,1.4370886032325725,-0.11998254799303609,0.6773694597045132,-0.29033322335862977,10206.014285714287,10557.960000000001,1533.0857142857142,1508.6966666666667,2946.89,2917.8893333333335,52.618571428571435,51.63533333333333,43.082857142857144,40.992,2019,9
2019-09-10,2.58,259970.00000000003,57.4,755470.0,2.6225,150.0,10105.4,383220.0,934.85,180.05,8270000.0,2979.39,7814.74,169120000.0,54.17,127110000.0,15.7,73260000.0,136.08,28900000.0,18.186,116630.0,60.28,27920000.0,45.8,35280000.0,311950.0,270.0,287.99,12320000.0,91.03,52280000.0,186.17,15460000.0,1499.2,397920.0,-0.19342359767891004,-0.7778738115816863,0.03814609956132031,-1.9749733242797607,-1.1890920621498768,-0.33213396069747825,0.032231746255573235,-0.22547367345896463,1.176690324990659,1.6181229773462702,-1.0471204188481686,0.10458523696812438,0.033189512114173425,1.507092198581561,0.726184287425613,-2.1573690290140557,-0.5897127880310049,-1.372112735749098,-0.7875057904837446,10293.785714285714,10575.443333333333,1527.7,1511.3233333333335,2954.7200000000003,2916.5033333333336,52.892857142857146,51.693666666666665,43.66142857142857,41.062000000000005,2019,9
2019-09-11,2.552,211020.0,55.75,858770.0,2.609,140.0,10162.5,413060.0,948.15,178.47,10660000.0,3000.93,7887.58,174740000.0,55.9,177160000.0,16.47,150640000.0,136.12,24730000.0,18.17,84660.0,61.0,23520000.0,46.08,36150000.0,316230.0,420.0,288.27,7410000.0,91.15,48660000.0,188.49,11760000.0,1503.2,308790.0,-1.0852713178294615,-2.8745644599303066,-0.5147759771210736,0.5650444316899872,1.4226881317858542,-0.8775340183282521,0.7229667817909124,0.932084752659712,3.193649621561745,4.9044585987261025,0.029394473838917357,-0.0879797646541225,1.1944260119442607,0.6113537117903967,1.3720147459528764,0.09722559811102816,0.13182467318466617,1.2461728527689786,0.26680896478121774,10376.228571428572,10594.836666666666,1523.957142857143,1513.37,2965.358571428572,2916.095,53.42285714285715,51.817,44.26142857142857,41.135999999999996,2019,9
2019-09-12,2.574,218450.0,55.09,845980.0,2.635,540.0,10415.1,413220.0,952.25,180.87,7190000.0,3009.57,7917.34,172950000.0,55.77,128910000.0,16.39,128720000.0,137.52,27010000.0,18.177,99700.0,61.75,31640000.0,46.07,32780000.0,317182.0,490.0,288.86,5010000.0,92.18,56470000.0,187.47,11420000.0,1507.4,491470.0,0.8620689655172376,-1.1838565022421421,0.9965504024530336,2.4856088560885725,0.43242103042768765,1.3447638258530903,0.28791074766822966,0.37730203687316166,-0.23255813953487747,-0.4857316332726014,1.028504260946228,0.038525041276815664,1.2295081967213184,-0.021701388888883955,0.3010467065110767,0.20466923370452417,1.1300054854635144,-0.5411427661945023,0.2794039382650437,10348.057142857142,10605.94,1517.4714285714288,1515.69,2980.1157142857146,2917.068,54.044285714285714,51.900666666666666,44.98,41.26566666666667,2019,9
2019-09-13,2.614,184460.0,54.85,599470.0,2.6935,230.0,10342.1,365520.0,950.65,181.11,7680000.0,3007.39,7892.95,137910000.0,54.69,159050000.0,16.35,79700000.0,137.32,23360000.0,17.569,106470.0,62.0,23680000.0,45.48,32460000.0,320850.0,400.0,294.15,6580000.0,91.97,39430000.0,187.19,11440000.0,1499.5,364420.0,1.5540015540015606,-0.43565075331276626,2.2201138519924113,-0.7009054161745909,-0.16802310317668434,0.1326919887211897,-0.07243559711188619,-0.3080580093819396,-1.9365250134480982,-0.24405125076265577,-0.14543339150669965,-3.344886394894653,0.4048582995951344,-1.2806598654221957,1.156433845552396,1.8313369798518275,-0.22781514428292793,-0.1493572304902102,-0.5240811994162153,10315.757142857143,10604.676666666666,1508.7714285714285,1517.9266666666667,2990.06,2918.8623333333335,54.385714285714286,51.98666666666667,45.449999999999996,41.407333333333334,2019,9
2019-09-16,2.681,197190.0,62.9,1400000.0,2.634,880.0,10255.5,372530.0,938.2,197.32,10010000.0,2997.96,7852.41,127980000.0,54.98,84630000.0,16.19,70920000.0,136.33,16730000.0,18.026,108430.0,61.58,28220000.0,45.05,23180000.0,315807.0,140.0,294.29,5310000.0,90.39,73510000.0,186.22,8440000.0,1511.5,349610.0,2.5631216526396328,14.67639015496809,-2.2090217189530303,-0.8373541157018383,-1.3096302529847947,8.950361658660476,-0.31356092824674775,-0.5136229166534667,0.5302614737612066,-0.9785932721712576,-0.72094378094959,2.60117251977916,-0.6774193548387153,-0.9454705364995597,-1.5717625058438545,0.047594764575920046,-1.717951505925841,-0.5181900742560974,0.8002667555851994,10271.271428571428,10595.856666666667,1506.7714285714285,1519.7266666666667,2993.1971428571424,2921.059333333333,54.62285714285714,52.119,45.465714285714284,41.56566666666666,2019,9
2019-09-17,2.668,180760.0,59.34,993240.0,2.6215,240.0,10195.7,321640.0,940.5,207.77,11690000.0,3005.7,7888.79,131290000.0,55.17,73550000.0,16.32,59200000.0,137.39,17980000.0,18.14,88430.0,61.49,20940000.0,45.27,22850000.0,315744.0,150.0,298.6,4820000.0,91.13,40660000.0,188.08,9750000.0,1513.4,336630.0,-0.48489369638193835,-5.659777424483304,-0.4745634016704581,-0.5831017502803348,0.24515028778511194,5.295965943644854,0.2581755593803692,0.46329725523757137,0.3455802109858297,0.8029647930821504,0.7775251228636204,0.6324198380117663,-0.14615134784020656,0.4883462819090134,-0.01994889283645218,1.4645417785177806,0.8186746321495741,0.9988186016539613,0.12570294409528504,10255.042857142858,10541.820000000002,1506.4714285714285,1520.9566666666667,2997.052857142857,2926.4246666666663,54.88857142857143,52.346666666666664,45.55285714285714,41.818,2019,9
2019-09-18,2.637,157920.0,58.11,216960.0,2.6075,130.0,10164.7,318820.0,925.3,210.43,9780000.0,3006.73,7888.56,148230000.0,55.69,102570000.0,16.23,63420000.0,138.52,24470000.0,17.919,100530.0,61.63,17860000.0,44.99,26400000.0,317030.0,190.0,291.56,7840000.0,90.87,50720000.0,188.14,9950000.0,1515.8,364960.0,-1.1619190404797641,-2.072800808897879,-0.5340453938584844,-0.3040497464617431,-1.6161616161616155,1.2802618279828648,0.03426822370828919,-0.0029155295045213414,0.942541236179073,-0.5514705882352922,0.8224761627483979,-1.21830209481808,0.22767929744673676,-0.6185111552904798,0.40729198337894346,-2.3576691225720148,-0.28530670470755526,0.03190131858781253,0.15858332232059347,10234.42857142857,10497.946666666667,1507.142857142857,1522.0099999999998,3001.095714285714,2930.5899999999997,55.19571428571429,52.56133333333333,45.534285714285716,42.047999999999995,2019,9
2019-09-19,2.538,199310.0,58.13,112330.0,2.603,220.0,10250.5,542250.0,940.25,220.21,12420000.0,3006.79,7901.79,136330000.0,55.24,88750000.0,16.44,73250000.0,141.07,36100000.0,17.884,65970.0,61.94,16940000.0,44.23,25630000.0,315000.0,120.0,286.6,8550000.0,91.08,41570000.0,190.14,10470000.0,1506.2,291300.0,-3.754266211604107,0.034417484081927796,-0.17257909875358912,0.8440977107046832,1.615692207932562,4.64762628902724,0.001995523375897257,0.16771121725638327,-0.8080445322319885,1.2939001848428777,1.840889402252377,-0.19532339974328572,0.5030017848450363,-1.6892642809513303,-0.6403179509825607,-1.701193579366156,0.23109937273027015,1.0630381630700514,-0.6333289352157268,10255.157142857144,10439.166666666666,1508.142857142857,1521.5633333333333,3005.0099999999998,2934.6836666666663,55.348571428571425,52.744,45.309999999999995,42.239999999999995,2019,9
2019-09-20,2.534,130290.0,58.09,37980.0,2.6015,290.0,10172.7,362070.0,947.3,218.0,9100000.0,2992.07,7823.55,425830000.0,54.43,231910000.0,16.04,97590000.0,139.44,40040000.0,17.849,59130.0,61.49,38750000.0,43.17,35730000.0,313700.0,390.0,270.75,23950000.0,89.71,111120000.0,189.93,20360000.0,1515.1,284390.0,-0.1576044129235621,-0.06881128505075162,-0.05762581636573616,-0.7589873664699209,0.7498005849507994,-1.0035874846737292,-0.4895586322955614,-0.990155395169956,-1.4663287472845843,-2.4330900243309084,-1.1554547387821579,-0.19570565868932688,-0.7265095253471077,-2.396563418494224,-0.412698412698409,-5.530355896720174,-1.504172156346073,-0.11044493531081612,0.5908909839330567,10256.614285714286,10371.869999999999,1509.8428571428572,1521.75,3003.7442857142855,2936.483,55.138571428571424,52.86300000000001,44.894285714285715,42.36033333333333,2019,9
2019-09-23,2.527,114580.0,58.64,526790.0,2.6065,230.0,9702.2,431100.0,959.25,201.18,9650000.0,2991.78,7818.61,138570000.0,54.68,77680000.0,16.08,65870000.00000001,139.14,17410000.0,18.711,129340.0,61.73,23940000.0,43.71,25580000.0,313225.0,200.0,265.92,13610000.0,89.27,62780000.0,186.82,14370000.0,1531.5,359880.0,-0.2762430939226346,0.9468066792907459,0.19219680953295182,-4.6251241066776805,1.2614799957774814,-7.715596330275232,-0.00969228661094057,-0.06314269097789094,0.45930553003858954,0.24937655860348684,-0.2151462994836595,4.8294022074065746,0.39030736705154556,1.2508686587908269,-0.15141855275740967,-1.7839335180055316,-0.49046928993422556,-1.6374453746117013,1.0824368028512943,10154.771428571428,10292.283333333333,1513.2857142857142,1522.5166666666667,3001.202857142857,2938.9206666666664,54.98285714285714,53.010666666666665,44.557142857142864,42.532333333333334,2019,9
2019-09-24,2.503,56840.0,57.29,591530.0,2.6015,480.0,8513.9,933160.0,957.05,166.29,19020000.0,2966.6,7710.04,205300000.0,54.42,125740000.0,14.88,194120000.0,137.38,30020000.0,18.628,132630.0,60.92,36710000.0,43.13,32120000.0,310356.0,250.0,254.59,16390000.0,87.08,92760000.0,181.28,18780000.0,1540.2,424860.0,-0.9497427779976308,-2.3021828103683473,-0.19182812200267962,-12.247737626517708,-0.22934584310659867,-17.342678198628104,-0.8416394253588311,-1.3886099958944076,-0.4754937820043881,-7.462686567164168,-1.2649130372286876,-0.4435893324782114,-1.312165883687011,-1.3269274765499883,-0.915954984436107,-4.260679903730447,-2.4532317687913086,-2.9654212611069486,0.5680705190989288,9893.6,10196.273333333334,1519.1000000000001,1523.2833333333333,2995.3757142857144,2941.6823333333327,54.94428571428572,53.153999999999996,44.221428571428575,42.70799999999999,2019,9
2019-09-25,2.502,60510.0,56.49,563550.0,2.606,510.0,8432.4,696110.0,928.3,168.92,13880000.0,2984.87,7803.54,154550000.0,55.26,89920000.0,15.25,141660000.0,139.36,22540000.0,18.073,132580.0,62.3,27100000.0,44.56,31310000.0,311906.0,140.0,264.75,11850000.0,88.42,70620000.0,182.8,18340000.0,1512.3,481460.0,-0.039952057530978635,-1.3964042590329906,0.17297712857966552,-0.957258130821359,-3.0040227783292406,1.581574358049198,0.6158565361019441,1.2127044736473414,1.5435501653803696,2.4865591397849496,1.441257825010922,-2.979385870732232,2.2652659225213423,3.3155576165082357,0.4994264650916902,3.990730193644687,1.538814882866335,0.8384819064430671,-1.811453058044421,9633.157142857144,10114.256666666664,1519.2142857142858,1523.2233333333336,2993.5057142857145,2943.634,54.98428571428571,53.25466666666667,44.151428571428575,42.893,2019,9
2019-09-26,2.428,10410.0,56.41,599650.0,2.571,800.0,8063.8,731030.0,932.8,164.56,11970000.0,2977.62,7771.99,146930000.0,54.97,76350000.0,16.17,181180000.0,139.54,17810000.0,17.912,110040.0,62.11,23430000.0,44.34,23780000.0,310250.0,330.0,263.31,7700000.0,86.99,71440000.0,180.11,16280000.000000002,1515.2,378290.0,-2.9576338928856805,-0.14161798548416593,-1.3430544896392838,-4.371234761159326,0.48475708283959307,-2.5811034809377187,-0.24289165022262083,-0.4043036878134787,-0.524791892870069,6.032786885245911,0.12916188289320285,-0.8908316272893346,-0.3049759229534432,-0.4937163375224429,-0.530929190204743,-0.5439093484419288,-1.6172811581090296,-1.4715536105032845,0.19176089400252394,9328.6,10048.070000000002,1519.4714285714285,1522.8033333333333,2989.4942857142855,2948.201333333333,54.95571428571429,53.397333333333336,44.01857142857143,43.12033333333333,2019,9
2019-09-27,2.404,132790.0,55.91,712970.0,2.5975,59060.0,8184.9,561400.0,929.6,173.19,10940000.0,2961.79,7681.58,170020000.0,54.7,101450000.0,16.14,166850000.0,137.73,22500000.0,17.652,134220.0,61.3,34450000.0,42.94,36600000.0,311450.0,140.0,263.08,7370000.0,86.27,78960000.0,177.1,14660000.0,1506.4,451930.0,-0.9884678747940745,-0.8863676653075747,1.0307273434461361,1.5017733574741454,-0.34305317324184736,5.244287797763736,-0.5316326462073695,-1.163279932166661,-0.49117700563943156,-0.18552875695733162,-1.2971191056327935,-1.451540866458234,-1.3041378199967868,-3.157419936851613,0.38678485092666914,-0.08734951198208218,-0.827681342683062,-1.671200932763317,-0.5807814149947133,9045.771428571428,9977.453333333333,1518.1285714285716,1521.9766666666667,2983.074285714286,2952.007666666667,54.81428571428571,53.53933333333334,43.72571428571428,43.312000000000005,2019,9
2019-09-30,2.33,173790.0,54.07,532520.0,2.5785,50070.0,8284.3,600260.0,892.15,180.35,11930000.0,2976.74,7749.45,144630000.0,55.99,105270000.0,16.06,89190000.0,139.03,18430000.0,16.998,96150.0,61.06,25890000.0,43.52,19320000.0,311832.0,170.0,267.62,6820000.0,86.8,55220000.0,178.08,11070000.0,1472.9,439710.0,-3.0782029950083167,-3.291003398318715,-0.7314725697786351,1.2144314530415645,-4.028614457831326,4.13418788613662,0.5047623227845355,0.8835421879352934,2.358318098720291,-0.4956629491945641,0.9438756988310537,-3.7049626104690647,-0.3915171288743746,1.3507219375873403,0.12265211109327989,1.7257108103998942,0.6143502955836322,0.5533596837944854,-2.223844928305896,8764.885714285714,9909.076666666666,1513.3714285714286,1520.2866666666666,2978.781428571429,2954.9429999999998,54.92142857142858,53.68500000000001,43.624285714285726,43.433,2019,9
2019-10-01,2.283,232340.0,53.62,589180.0,2.5605,74860.0,8302.7,533950.0,884.35,175.78,11880000.0,2940.25,7684.14,150440000.0,56.15,144750000.0,16.31,92940000.0,137.07,22580000.0,17.302,82420.0,60.3,25650000.0,43.5,36760000.0,310005.0,160.0,269.58,8790000.0,86.78,63410000.0,175.81,17260000.0,1489.0,450170.0,-2.017167381974261,-0.8322544849269531,-0.698080279232105,0.22210687686348152,-0.8742924396121676,-2.533961741059043,-1.225837661334206,-0.8427694868668012,0.2857653152348538,1.5566625155666314,-1.4097676760411515,1.7884456994940567,-1.244677366524738,-0.04595588235294379,-0.5858924036019397,0.7323817352963058,-0.023041474654372784,-1.2747079964061103,1.0930816756059336,8497.742857142857,9822.143333333333,1509.642857142857,1519.5333333333333,2971.378571428572,2955.4963333333335,55.167142857142856,53.803666666666665,43.67142857142858,43.459666666666664,2019,10
2019-10-02,2.247,165880.0,52.64,590310.0,2.5705,62200.0,8364.1,405860.0,893.9,180.27,8470000.0,2887.61,7550.79,187740000.0,54.74,143070000.0,16.21,93850000.0,134.65,32000000.0,17.683,70480.0,58.9,33500000.0,43.26,29570000.0,305090.0,710.0,268.03,7770000.0,85.66,66769999.99999999,174.6,16370000.000000002,1507.9,393100.0,-1.5768725361366642,-1.8276762402088753,0.39054872095292126,0.7395184698953283,1.079889184146543,2.5543292752304048,-1.7903239520448921,-1.7353926399050534,-2.511130899376668,-0.6131207847945963,-1.7655212665061537,2.202057565599347,-2.321724709784412,-0.5517241379310422,-1.5854582990596944,-0.5749684694710377,-1.290619958515793,-0.6882429895910369,1.269308260577584,8306.585714285715,9742.526666666668,1506.2714285714285,1519.2733333333335,2956.497142857143,2955.0663333333337,55.175714285714285,53.87533333333333,43.607142857142854,43.50266666666666,2019,10
2019-10-03,2.329,275740.0,52.45,642470.0,2.5535,51490.0,8226.9,460970.0,894.45,174.54,8890000.0,2910.63,7638.4,152630000.0,55.2,121410000.0,15.54,227070000.0,136.28,26380000.0,17.676,70000.0,59.47,29390000.0,45.33,46270000.0,307250.0,570.0,268.15,9070000.0,86.22,72490000.0,179.38,16790000.0,1513.8,408740.0,3.649310191366273,-0.36094224924011487,-0.6613499319198524,-1.6403438505039447,0.061528135138155804,-3.178565485105689,0.7971990677411389,1.1602759446362576,0.8403361344537785,-4.133251079580513,1.2105458596360918,-0.03958604309224345,0.967741935483879,4.785020804438278,0.7079878068766643,0.04477110771181625,0.6537473733364552,2.7376861397479857,0.3912726308110459,8265.585714285713,9678.706666666667,1502.5000000000002,1519.2099999999998,2948.5014285714283,2954.6063333333336,55.287142857142854,53.943333333333335,43.92142857142857,43.586666666666666,2019,10
